oligo_006370	TestedOligo
oligo_006261	TestedOligo
oligo_006263	TestedOligo
oligo_006382	TestedOligo
oligo_006384	TestedOligo
oligo_005757	TestedOligo
oligo_005758	TestedOligo
oligo_005938	TestedOligo
oligo_005940	TestedOligo
oligo_005709	TestedOligo
oligo_005711	TestedOligo
oligo_006145	TestedOligo
oligo_006147	TestedOligo
oligo_005453	TestedOligo
oligo_005455	TestedOligo
oligo_005633	TestedOligo
oligo_005635	TestedOligo
oligo_006252	TestedOligo
oligo_006254	TestedOligo
oligo_005968	TestedOligo
oligo_005970	TestedOligo
oligo_006335	TestedOligo
oligo_006337	TestedOligo
oligo_005718	TestedOligo
oligo_005720	TestedOligo
oligo_005509	TestedOligo
oligo_005511	TestedOligo
oligo_006295	TestedOligo
oligo_006297	TestedOligo
oligo_006660	TestedOligo
oligo_006662	TestedOligo
oligo_006154	TestedOligo
oligo_006156	TestedOligo
oligo_006447	TestedOligo
oligo_006449	TestedOligo
oligo_006690	TestedOligo
oligo_006692	TestedOligo
oligo_006206	TestedOligo
oligo_006208	TestedOligo
oligo_006360	TestedOligo
oligo_006362	TestedOligo
oligo_006345	TestedOligo
oligo_006346	TestedOligo
oligo_006653	TestedOligo
oligo_006654	TestedOligo
oligo_006119	TestedOligo
oligo_006121	TestedOligo
oligo_006061	TestedOligo
oligo_006063	TestedOligo
oligo_006808	TestedOligo
oligo_006810	TestedOligo
oligo_006292	TestedOligo
oligo_006294	TestedOligo
oligo_006925	TestedOligo
oligo_006926	TestedOligo
oligo_006427	TestedOligo
oligo_006429	TestedOligo
oligo_005976	TestedOligo
oligo_005978	TestedOligo
oligo_006069	TestedOligo
oligo_006071	TestedOligo
oligo_005427	TestedOligo
oligo_005429	TestedOligo
oligo_005307	TestedOligo
oligo_005308	TestedOligo
oligo_005411	TestedOligo
oligo_005413	TestedOligo
oligo_005445	TestedOligo
oligo_005446	TestedOligo
oligo_006117	TestedOligo
oligo_006118	TestedOligo
oligo_005967	TestedOligo
oligo_005969	TestedOligo
oligo_006120	TestedOligo
oligo_006122	TestedOligo
oligo_006484	TestedOligo
oligo_006486	TestedOligo
oligo_006273	TestedOligo
oligo_006275	TestedOligo
oligo_005393	TestedOligo
oligo_005394	TestedOligo
oligo_005893	TestedOligo
oligo_005895	TestedOligo
oligo_005447	TestedOligo
oligo_005449	TestedOligo
oligo_006387	TestedOligo
oligo_006389	TestedOligo
oligo_006620	TestedOligo
oligo_006622	TestedOligo
oligo_006631	TestedOligo
oligo_006633	TestedOligo
oligo_006796	TestedOligo
oligo_006798	TestedOligo
oligo_005582	TestedOligo
oligo_005584	TestedOligo
oligo_006589	TestedOligo
oligo_006590	TestedOligo
oligo_006007	TestedOligo
oligo_006008	TestedOligo
oligo_005563	TestedOligo
oligo_005565	TestedOligo
oligo_005329	TestedOligo
oligo_005331	TestedOligo
oligo_006561	TestedOligo
oligo_006562	TestedOligo
oligo_005810	TestedOligo
oligo_005812	TestedOligo
oligo_006348	TestedOligo
oligo_006350	TestedOligo
oligo_006824	TestedOligo
oligo_006826	TestedOligo
oligo_006315	TestedOligo
oligo_006317	TestedOligo
oligo_006210	TestedOligo
oligo_006212	TestedOligo
oligo_006834	TestedOligo
oligo_006836	TestedOligo
oligo_005867	TestedOligo
oligo_005869	TestedOligo
oligo_005274	TestedOligo
oligo_005276	TestedOligo
oligo_005855	TestedOligo
oligo_005857	TestedOligo
oligo_006491	TestedOligo
oligo_006493	TestedOligo
oligo_006412	TestedOligo
oligo_006414	TestedOligo
oligo_005941	TestedOligo
oligo_005943	TestedOligo
oligo_006496	TestedOligo
oligo_006498	TestedOligo
oligo_005353	TestedOligo
oligo_005355	TestedOligo
oligo_005954	TestedOligo
oligo_005956	TestedOligo
oligo_005516	TestedOligo
oligo_005518	TestedOligo
oligo_005706	TestedOligo
oligo_005708	TestedOligo
oligo_005305	TestedOligo
oligo_005306	TestedOligo
oligo_006596	TestedOligo
oligo_006598	TestedOligo
oligo_005912	TestedOligo
oligo_005914	TestedOligo
oligo_005961	TestedOligo
oligo_005962	TestedOligo
oligo_006255	TestedOligo
oligo_006257	TestedOligo
oligo_005620	TestedOligo
oligo_005622	TestedOligo
oligo_006039	TestedOligo
oligo_006041	TestedOligo
oligo_006101	TestedOligo
oligo_006103	TestedOligo
oligo_005373	TestedOligo
oligo_005374	TestedOligo
oligo_006515	TestedOligo
oligo_006517	TestedOligo
oligo_005915	TestedOligo
oligo_005916	TestedOligo
oligo_005673	TestedOligo
oligo_005674	TestedOligo
oligo_006399	TestedOligo
oligo_006401	TestedOligo
oligo_006403	TestedOligo
oligo_006405	TestedOligo
oligo_006013	TestedOligo
oligo_006015	TestedOligo
oligo_005826	TestedOligo
oligo_005828	TestedOligo
oligo_006668	TestedOligo
oligo_006670	TestedOligo
oligo_005853	TestedOligo
oligo_005854	TestedOligo
oligo_005396	TestedOligo
oligo_005398	TestedOligo
oligo_006209	TestedOligo
oligo_006211	TestedOligo
oligo_006249	TestedOligo
oligo_006250	TestedOligo
oligo_005608	TestedOligo
oligo_005610	TestedOligo
oligo_006785	TestedOligo
oligo_006786	TestedOligo
oligo_006196	TestedOligo
oligo_006198	TestedOligo
oligo_006891	TestedOligo
oligo_006893	TestedOligo
oligo_005786	TestedOligo
oligo_005788	TestedOligo
oligo_005834	TestedOligo
oligo_005836	TestedOligo
oligo_006187	TestedOligo
oligo_006189	TestedOligo
oligo_005863	TestedOligo
oligo_005865	TestedOligo
oligo_006065	TestedOligo
oligo_006067	TestedOligo
oligo_006241	TestedOligo
oligo_006243	TestedOligo
oligo_006551	TestedOligo
oligo_006553	TestedOligo
oligo_005557	TestedOligo
oligo_005559	TestedOligo
oligo_005735	TestedOligo
oligo_005737	TestedOligo
oligo_006056	TestedOligo
oligo_006058	TestedOligo
oligo_006308	TestedOligo
oligo_006310	TestedOligo
oligo_006157	TestedOligo
oligo_006158	TestedOligo
oligo_005639	TestedOligo
oligo_005641	TestedOligo
oligo_006738	TestedOligo
oligo_006740	TestedOligo
oligo_005422	TestedOligo
oligo_005424	TestedOligo
oligo_005564	TestedOligo
oligo_005566	TestedOligo
oligo_006487	TestedOligo
oligo_006489	TestedOligo
oligo_006714	TestedOligo
oligo_006716	TestedOligo
oligo_005575	TestedOligo
oligo_005576	TestedOligo
oligo_006540	TestedOligo
oligo_006542	TestedOligo
oligo_006316	TestedOligo
oligo_006318	TestedOligo
oligo_006082	TestedOligo
oligo_006084	TestedOligo
oligo_006142	TestedOligo
oligo_006144	TestedOligo
oligo_006581	TestedOligo
oligo_006583	TestedOligo
oligo_006407	TestedOligo
oligo_006409	TestedOligo
oligo_005675	TestedOligo
oligo_005676	TestedOligo
oligo_006599	TestedOligo
oligo_006601	TestedOligo
oligo_005690	TestedOligo
oligo_005692	TestedOligo
oligo_006343	TestedOligo
oligo_006344	TestedOligo
oligo_005979	TestedOligo
oligo_005981	TestedOligo
oligo_006504	TestedOligo
oligo_006506	TestedOligo
oligo_006018	TestedOligo
oligo_006020	TestedOligo
oligo_005663	TestedOligo
oligo_005665	TestedOligo
oligo_006085	TestedOligo
oligo_006087	TestedOligo
oligo_005481	TestedOligo
oligo_005482	TestedOligo
oligo_006764	TestedOligo
oligo_006766	TestedOligo
oligo_006040	TestedOligo
oligo_006042	TestedOligo
oligo_005339	TestedOligo
oligo_005341	TestedOligo
oligo_005929	TestedOligo
oligo_005930	TestedOligo
oligo_006730	TestedOligo
oligo_006732	TestedOligo
oligo_006231	TestedOligo
oligo_006232	TestedOligo
oligo_005409	TestedOligo
oligo_005410	TestedOligo
oligo_005364	TestedOligo
oligo_005366	TestedOligo
oligo_005555	TestedOligo
oligo_005556	TestedOligo
oligo_006779	TestedOligo
oligo_006781	TestedOligo
oligo_006163	TestedOligo
oligo_006164	TestedOligo
oligo_006451	TestedOligo
oligo_006453	TestedOligo
oligo_005964	TestedOligo
oligo_005966	TestedOligo
oligo_005777	TestedOligo
oligo_005779	TestedOligo
oligo_006256	TestedOligo
oligo_006258	TestedOligo
oligo_006737	TestedOligo
oligo_006739	TestedOligo
oligo_006640	TestedOligo
oligo_006642	TestedOligo
oligo_006223	TestedOligo
oligo_006225	TestedOligo
oligo_006568	TestedOligo
oligo_006570	TestedOligo
oligo_005830	TestedOligo
oligo_005832	TestedOligo
oligo_005919	TestedOligo
oligo_005921	TestedOligo
oligo_005465	TestedOligo
oligo_005467	TestedOligo
oligo_006749	TestedOligo
oligo_006751	TestedOligo
oligo_005387	TestedOligo
oligo_005388	TestedOligo
oligo_006679	TestedOligo
oligo_006681	TestedOligo
oligo_006228	TestedOligo
oligo_006230	TestedOligo
oligo_006718	TestedOligo
oligo_006720	TestedOligo
oligo_006915	TestedOligo
oligo_006916	TestedOligo
oligo_006323	TestedOligo
oligo_006325	TestedOligo
oligo_006400	TestedOligo
oligo_006402	TestedOligo
oligo_005801	TestedOligo
oligo_005803	TestedOligo
oligo_005677	TestedOligo
oligo_005679	TestedOligo
oligo_006472	TestedOligo
oligo_006474	TestedOligo
oligo_005314	TestedOligo
oligo_005316	TestedOligo
oligo_005539	TestedOligo
oligo_005541	TestedOligo
oligo_005277	TestedOligo
oligo_005278	TestedOligo
oligo_006044	TestedOligo
oligo_006046	TestedOligo
oligo_005377	TestedOligo
oligo_005378	TestedOligo
oligo_005950	TestedOligo
oligo_005952	TestedOligo
oligo_006077	TestedOligo
oligo_006079	TestedOligo
oligo_005407	TestedOligo
oligo_005408	TestedOligo
oligo_005367	TestedOligo
oligo_005368	TestedOligo
oligo_006923	TestedOligo
oligo_006924	TestedOligo
oligo_005267	TestedOligo
oligo_005268	TestedOligo
oligo_006771	TestedOligo
oligo_006773	TestedOligo
oligo_005894	TestedOligo
oligo_005896	TestedOligo
oligo_006025	TestedOligo
oligo_006026	TestedOligo
oligo_005310	TestedOligo
oligo_005312	TestedOligo
oligo_006734	TestedOligo
oligo_006736	TestedOligo
oligo_006820	TestedOligo
oligo_006822	TestedOligo
oligo_005752	TestedOligo
oligo_005754	TestedOligo
oligo_005897	TestedOligo
oligo_005899	TestedOligo
oligo_006043	TestedOligo
oligo_006045	TestedOligo
oligo_006174	TestedOligo
oligo_006176	TestedOligo
oligo_005291	TestedOligo
oligo_005292	TestedOligo
oligo_006259	TestedOligo
oligo_006260	TestedOligo
oligo_005653	TestedOligo
oligo_005654	TestedOligo
oligo_006183	TestedOligo
oligo_006185	TestedOligo
oligo_006303	TestedOligo
oligo_006305	TestedOligo
oligo_005613	TestedOligo
oligo_005614	TestedOligo
oligo_006791	TestedOligo
oligo_006793	TestedOligo
oligo_005448	TestedOligo
oligo_005450	TestedOligo
oligo_005656	TestedOligo
oligo_005658	TestedOligo
oligo_006563	TestedOligo
oligo_006565	TestedOligo
oligo_006242	TestedOligo
oligo_006244	TestedOligo
oligo_006829	TestedOligo
oligo_006831	TestedOligo
oligo_005428	TestedOligo
oligo_005430	TestedOligo
oligo_005751	TestedOligo
oligo_005753	TestedOligo
oligo_006558	TestedOligo
oligo_006560	TestedOligo
oligo_006913	TestedOligo
oligo_006914	TestedOligo
oligo_005279	TestedOligo
oligo_005280	TestedOligo
oligo_005971	TestedOligo
oligo_005972	TestedOligo
oligo_005802	TestedOligo
oligo_005804	TestedOligo
oligo_006623	TestedOligo
oligo_006625	TestedOligo
oligo_005318	TestedOligo
oligo_005320	TestedOligo
oligo_005507	TestedOligo
oligo_005508	TestedOligo
oligo_006595	TestedOligo
oligo_006597	TestedOligo
oligo_005484	TestedOligo
oligo_005486	TestedOligo
oligo_005437	TestedOligo
oligo_005438	TestedOligo
oligo_005535	TestedOligo
oligo_005537	TestedOligo
oligo_005985	TestedOligo
oligo_005987	TestedOligo
oligo_005603	TestedOligo
oligo_005605	TestedOligo
oligo_005877	TestedOligo
oligo_005879	TestedOligo
oligo_006070	TestedOligo
oligo_006072	TestedOligo
oligo_005689	TestedOligo
oligo_005691	TestedOligo
oligo_006127	TestedOligo
oligo_006129	TestedOligo
oligo_006169	TestedOligo
oligo_006171	TestedOligo
oligo_005293	TestedOligo
oligo_005295	TestedOligo
oligo_005849	TestedOligo
oligo_005851	TestedOligo
oligo_005322	TestedOligo
oligo_005324	TestedOligo
oligo_005785	TestedOligo
oligo_005787	TestedOligo
oligo_006676	TestedOligo
oligo_006678	TestedOligo
oligo_005271	TestedOligo
oligo_005272	TestedOligo
oligo_006495	TestedOligo
oligo_006497	TestedOligo
oligo_005497	TestedOligo
oligo_005499	TestedOligo
oligo_005683	TestedOligo
oligo_005684	TestedOligo
oligo_006911	TestedOligo
oligo_006912	TestedOligo
oligo_005693	TestedOligo
oligo_005695	TestedOligo
oligo_005822	TestedOligo
oligo_005824	TestedOligo
oligo_005441	TestedOligo
oligo_005443	TestedOligo
oligo_006663	TestedOligo
oligo_006665	TestedOligo
oligo_006238	TestedOligo
oligo_006240	TestedOligo
oligo_006408	TestedOligo
oligo_006410	TestedOligo
oligo_005710	TestedOligo
oligo_005712	TestedOligo
oligo_005547	TestedOligo
oligo_005548	TestedOligo
oligo_005637	TestedOligo
oligo_005638	TestedOligo
oligo_005401	TestedOligo
oligo_005402	TestedOligo
oligo_006483	TestedOligo
oligo_006485	TestedOligo
oligo_005498	TestedOligo
oligo_005500	TestedOligo
oligo_006331	TestedOligo
oligo_006333	TestedOligo
oligo_006787	TestedOligo
oligo_006789	TestedOligo
oligo_005790	TestedOligo
oligo_005792	TestedOligo
oligo_006096	TestedOligo
oligo_006098	TestedOligo
oligo_006184	TestedOligo
oligo_006186	TestedOligo
oligo_006902	TestedOligo
oligo_006904	TestedOligo
oligo_006853	TestedOligo
oligo_006854	TestedOligo
oligo_006159	TestedOligo
oligo_006161	TestedOligo
oligo_006750	TestedOligo
oligo_006752	TestedOligo
oligo_006089	TestedOligo
oligo_006090	TestedOligo
oligo_005478	TestedOligo
oligo_005480	TestedOligo
oligo_006607	TestedOligo
oligo_006609	TestedOligo
oligo_005881	TestedOligo
oligo_005882	TestedOligo
oligo_005513	TestedOligo
oligo_005514	TestedOligo
oligo_006475	TestedOligo
oligo_006477	TestedOligo
oligo_005957	TestedOligo
oligo_005959	TestedOligo
oligo_006153	TestedOligo
oligo_006155	TestedOligo
oligo_005425	TestedOligo
oligo_005426	TestedOligo
oligo_006428	TestedOligo
oligo_006430	TestedOligo
oligo_006694	TestedOligo
oligo_006696	TestedOligo
oligo_006170	TestedOligo
oligo_006172	TestedOligo
oligo_005403	TestedOligo
oligo_005404	TestedOligo
oligo_006027	TestedOligo
oligo_006029	TestedOligo
oligo_006213	TestedOligo
oligo_006215	TestedOligo
oligo_006710	TestedOligo
oligo_006712	TestedOligo
oligo_006464	TestedOligo
oligo_006466	TestedOligo
oligo_006616	TestedOligo
oligo_006618	TestedOligo
oligo_005838	TestedOligo
oligo_005840	TestedOligo
oligo_005744	TestedOligo
oligo_005746	TestedOligo
oligo_006047	TestedOligo
oligo_006049	TestedOligo
oligo_005369	TestedOligo
oligo_005370	TestedOligo
oligo_005568	TestedOligo
oligo_005570	TestedOligo
oligo_006339	TestedOligo
oligo_006341	TestedOligo
oligo_005360	TestedOligo
oligo_005362	TestedOligo
oligo_006792	TestedOligo
oligo_006794	TestedOligo
oligo_005434	TestedOligo
oligo_005436	TestedOligo
oligo_006355	TestedOligo
oligo_006357	TestedOligo
oligo_006234	TestedOligo
oligo_006236	TestedOligo
oligo_006586	TestedOligo
oligo_006588	TestedOligo
oligo_006214	TestedOligo
oligo_006216	TestedOligo
oligo_006114	TestedOligo
oligo_006116	TestedOligo
oligo_006224	TestedOligo
oligo_006226	TestedOligo
oligo_006901	TestedOligo
oligo_006903	TestedOligo
oligo_006582	TestedOligo
oligo_006584	TestedOligo
oligo_005949	TestedOligo
oligo_005951	TestedOligo
oligo_005577	TestedOligo
oligo_005579	TestedOligo
oligo_005739	TestedOligo
oligo_005740	TestedOligo
oligo_006351	TestedOligo
oligo_006353	TestedOligo
oligo_006667	TestedOligo
oligo_006669	TestedOligo
oligo_006266	TestedOligo
oligo_006268	TestedOligo
oligo_006265	TestedOligo
oligo_006267	TestedOligo
oligo_005945	TestedOligo
oligo_005947	TestedOligo
oligo_006611	TestedOligo
oligo_006613	TestedOligo
oligo_006048	TestedOligo
oligo_006050	TestedOligo
oligo_006760	TestedOligo
oligo_006762	TestedOligo
oligo_006887	TestedOligo
oligo_006889	TestedOligo
oligo_006352	TestedOligo
oligo_006354	TestedOligo
oligo_006768	TestedOligo
oligo_006770	TestedOligo
oligo_006388	TestedOligo
oligo_006390	TestedOligo
oligo_005958	TestedOligo
oligo_005960	TestedOligo
oligo_005454	TestedOligo
oligo_005456	TestedOligo
oligo_005721	TestedOligo
oligo_005722	TestedOligo
oligo_006455	TestedOligo
oligo_006457	TestedOligo
oligo_005994	TestedOligo
oligo_005996	TestedOligo
oligo_006391	TestedOligo
oligo_006393	TestedOligo
oligo_005980	TestedOligo
oligo_005982	TestedOligo
oligo_006548	TestedOligo
oligo_006550	TestedOligo
oligo_005313	TestedOligo
oligo_005315	TestedOligo
oligo_005789	TestedOligo
oligo_005791	TestedOligo
oligo_005309	TestedOligo
oligo_005311	TestedOligo
oligo_005567	TestedOligo
oligo_005569	TestedOligo
oligo_006150	TestedOligo
oligo_006152	TestedOligo
oligo_006440	TestedOligo
oligo_006442	TestedOligo
oligo_006830	TestedOligo
oligo_006832	TestedOligo
oligo_006110	TestedOligo
oligo_006112	TestedOligo
oligo_006888	TestedOligo
oligo_006890	TestedOligo
oligo_005766	TestedOligo
oligo_005768	TestedOligo
oligo_005297	TestedOligo
oligo_005298	TestedOligo
oligo_006432	TestedOligo
oligo_006434	TestedOligo
oligo_005736	TestedOligo
oligo_005738	TestedOligo
oligo_005986	TestedOligo
oligo_005988	TestedOligo
oligo_006381	TestedOligo
oligo_006383	TestedOligo
oligo_005883	TestedOligo
oligo_005885	TestedOligo
oligo_005902	TestedOligo
oligo_005904	TestedOligo
oligo_005526	TestedOligo
oligo_005528	TestedOligo
oligo_005817	TestedOligo
oligo_005819	TestedOligo
oligo_006460	TestedOligo
oligo_006462	TestedOligo
oligo_006811	TestedOligo
oligo_006813	TestedOligo
oligo_005381	TestedOligo
oligo_005382	TestedOligo
oligo_006014	TestedOligo
oligo_006016	TestedOligo
oligo_005302	TestedOligo
oligo_005304	TestedOligo
oligo_005289	TestedOligo
oligo_005290	TestedOligo
oligo_005343	TestedOligo
oligo_005344	TestedOligo
oligo_006702	TestedOligo
oligo_006704	TestedOligo
oligo_006499	TestedOligo
oligo_006501	TestedOligo
oligo_005884	TestedOligo
oligo_005886	TestedOligo
oligo_005887	TestedOligo
oligo_005888	TestedOligo
oligo_006864	TestedOligo
oligo_006866	TestedOligo
oligo_005659	TestedOligo
oligo_005661	TestedOligo
oligo_006283	TestedOligo
oligo_006285	TestedOligo
oligo_006532	TestedOligo
oligo_006534	TestedOligo
oligo_005643	TestedOligo
oligo_005645	TestedOligo
oligo_005724	TestedOligo
oligo_005726	TestedOligo
oligo_005383	TestedOligo
oligo_005384	TestedOligo
oligo_005963	TestedOligo
oligo_005965	TestedOligo
oligo_006188	TestedOligo
oligo_006190	TestedOligo
oligo_006833	TestedOligo
oligo_006835	TestedOligo
oligo_006868	TestedOligo
oligo_006870	TestedOligo
oligo_005759	TestedOligo
oligo_005761	TestedOligo
oligo_006528	TestedOligo
oligo_006530	TestedOligo
oligo_005821	TestedOligo
oligo_005823	TestedOligo
oligo_006800	TestedOligo
oligo_006802	TestedOligo
oligo_006657	TestedOligo
oligo_006658	TestedOligo
oligo_006880	TestedOligo
oligo_006882	TestedOligo
oligo_005474	TestedOligo
oligo_005476	TestedOligo
oligo_005898	TestedOligo
oligo_005900	TestedOligo
oligo_005616	TestedOligo
oligo_005618	TestedOligo
oligo_006664	TestedOligo
oligo_006666	TestedOligo
oligo_005837	TestedOligo
oligo_005839	TestedOligo
oligo_005281	TestedOligo
oligo_005283	TestedOligo
oligo_005269	TestedOligo
oligo_005270	TestedOligo
oligo_006436	TestedOligo
oligo_006438	TestedOligo
oligo_006379	TestedOligo
oligo_006380	TestedOligo
oligo_005813	TestedOligo
oligo_005815	TestedOligo
oligo_006095	TestedOligo
oligo_006097	TestedOligo
oligo_006927	TestedOligo
oligo_006928	TestedOligo
oligo_005875	TestedOligo
oligo_005876	TestedOligo
oligo_006639	TestedOligo
oligo_006641	TestedOligo
oligo_006841	TestedOligo
oligo_006843	TestedOligo
oligo_006059	TestedOligo
oligo_006060	TestedOligo
oligo_006713	TestedOligo
oligo_006715	TestedOligo
oligo_005523	TestedOligo
oligo_005524	TestedOligo
oligo_006004	TestedOligo
oligo_006006	TestedOligo
oligo_006296	TestedOligo
oligo_006298	TestedOligo
oligo_006086	TestedOligo
oligo_006088	TestedOligo
oligo_005806	TestedOligo
oligo_005808	TestedOligo
oligo_006371	TestedOligo
oligo_006372	TestedOligo
oligo_006917	TestedOligo
oligo_006918	TestedOligo
oligo_006645	TestedOligo
oligo_006647	TestedOligo
